fecha,Bolilla 1,Bolilla 2,Bolilla 3,Bolilla 4,Bolilla 5,Bolilla 6,0,1,2,3,4
2007-09-17,28.0,7.0,25.0,37.0,1.0,06 ,,,,,
2007-09-14,3.0,10.0,38.0,21.0,19.0,30 ,,,,,
2007-09-13,9.0,21.0,34.0,12.0,23.0,37 ,,,,,
2007-09-12,14.0,11.0,37.0,32.0,24.0,40 ,,,,,
2007-09-11,13.0,27.0,26.0,30.0,25.0,16 ,,,,,
2007-09-10,30.0,24.0,19.0,16.0,37.0,33 ,,,,,
2007-09-07,26.0,19.0,24.0,6.0,33.0,38 ,,,,,
2007-09-06,7.0,10.0,27.0,3.0,28.0,06 ,,,,,
2007-09-05,23.0,19.0,32.0,25.0,9.0,02 ,,,,,
2007-09-04,26.0,28.0,24.0,23.0,6.0,39 ,,,,,
2007-09-03,5.0,35.0,36.0,16.0,25.0,37 ,,,,,
2007-08-31,10.0,32.0,11.0,37.0,18.0,05 ,,,,,
2007-08-30,7.0,5.0,11.0,2.0,6.0,27 ,,,,,
2007-08-29,39.0,11.0,35.0,1.0,2.0,04 ,,,,,
2007-08-28,19.0,2.0,26.0,38.0,9.0,33 ,,,,,
2007-08-27,25.0,10.0,15.0,21.0,6.0,23 ,,,,,
2007-08-24,11.0,34.0,8.0,33.0,40.0,15 ,,,,,
2007-08-23,38.0,32.0,29.0,26.0,4.0,17 ,,,,,
2007-08-22,23.0,4.0,16.0,5.0,2.0,09 ,,,,,
2007-08-21,5.0,39.0,34.0,6.0,4.0,09 ,,,,,
2007-08-20,32.0,30.0,2.0,27.0,5.0,08 ,,,,,
2007-08-17,15.0,38.0,24.0,21.0,12.0,16 ,,,,,
2007-08-16,33.0,22.0,14.0,12.0,25.0,40 ,,,,,
2007-08-15,20.0,15.0,3.0,34.0,36.0,33 ,,,,,
2007-08-14,34.0,32.0,29.0,3.0,6.0,02 ,,,,,
2007-08-13,2.0,21.0,26.0,39.0,35.0,20 ,,,,,
2007-08-10,32.0,5.0,31.0,15.0,35.0,12 ,,,,,
2007-08-09,28.0,17.0,26.0,16.0,22.0,07 ,,,,,
2007-08-08,16.0,9.0,34.0,38.0,33.0,13 ,,,,,
2007-08-07,38.0,17.0,13.0,1.0,14.0,26 ,,,,,
2007-08-06,28.0,31.0,12.0,17.0,3.0,27 ,,,,,
2007-08-03,20.0,2.0,24.0,33.0,18.0,40 ,,,,,
2007-08-02,3.0,21.0,22.0,10.0,20.0,28 ,,,,,
2007-08-01,4.0,9.0,10.0,8.0,15.0,29 ,,,,,
2007-07-31,5.0,3.0,1.0,9.0,6.0,14 ,,,,,
2007-07-30,5.0,10.0,4.0,2.0,39.0,18 ,,,,,
2007-07-27,28.0,21.0,35.0,12.0,23.0,14 ,,,,,
2007-07-26,31.0,26.0,36.0,40.0,17.0,08 ,,,,,
2007-07-25,26.0,38.0,27.0,23.0,39.0,03 ,,,,,
2007-07-24,38.0,36.0,4.0,17.0,26.0,11 ,,,,,
2007-07-23,10.0,29.0,38.0,35.0,24.0,03 ,,,,,
2007-07-20,26.0,30.0,9.0,3.0,4.0,22 ,,,,,
2007-07-19,21.0,37.0,26.0,16.0,15.0,24 ,,,,,
2007-07-18,1.0,5.0,18.0,26.0,33.0,28 ,,,,,
2007-07-17,13.0,32.0,28.0,24.0,26.0,14 ,,,,,
2007-07-16,3.0,27.0,40.0,1.0,33.0,20 ,,,,,
2007-07-13,6.0,10.0,1.0,36.0,35.0,07 ,,,,,
2007-07-12,17.0,6.0,29.0,12.0,2.0,28 ,,,,,
2007-07-11,24.0,38.0,13.0,32.0,37.0,16 ,,,,,
2007-07-10,2.0,37.0,36.0,7.0,40.0,33 ,,,,,
2007-07-09,27.0,18.0,28.0,26.0,6.0,08 ,,,,,
2007-07-06,26.0,35.0,8.0,37.0,3.0,17 ,,,,,
2007-07-05,25.0,38.0,3.0,20.0,23.0,19 ,,,,,
2007-07-04,17.0,19.0,37.0,39.0,10.0,13 ,,,,,
2007-07-03,1.0,39.0,4.0,30.0,36.0,31 ,,,,,
2007-07-02,24.0,16.0,38.0,21.0,23.0,13 ,,,,,
2007-06-29,27.0,40.0,5.0,32.0,7.0,11 ,,,,,
2007-06-28,32.0,1.0,34.0,3.0,29.0,28 ,,,,,
2007-06-27,10.0,9.0,24.0,37.0,29.0,11 ,,,,,
2007-06-26,29.0,19.0,26.0,18.0,17.0,38 ,,,,,
2007-06-25,28.0,39.0,17.0,10.0,9.0,30 ,,,,,
2007-06-22,34.0,3.0,19.0,6.0,32.0,01 ,,,,,
2007-06-21,38.0,26.0,22.0,10.0,28.0,09 ,,,,,
2007-06-20,38.0,3.0,36.0,6.0,35.0,21 ,,,,,
2007-06-19,37.0,3.0,21.0,4.0,27.0,29 ,,,,,
2007-06-18,34.0,8.0,23.0,36.0,4.0,19 ,,,,,
2007-06-15,22.0,34.0,33.0,24.0,23.0,03 ,,,,,
2007-06-14,32.0,1.0,5.0,7.0,30.0,14 ,,,,,
2007-06-13,32.0,40.0,19.0,36.0,12.0,05 ,,,,,
2007-06-12,26.0,16.0,9.0,40.0,21.0,35 ,,,,,
2007-06-11,29.0,36.0,26.0,31.0,8.0,38 ,,,,,
2007-06-08,6.0,1.0,27.0,32.0,34.0,07 ,,,,,
2007-06-07,16.0,7.0,9.0,27.0,19.0,03 ,,,,,
2007-06-06,1.0,23.0,25.0,33.0,10.0,08 ,,,,,
2007-06-05,24.0,36.0,27.0,39.0,29.0,12 ,,,,,
2007-06-04,20.0,7.0,6.0,32.0,34.0,13 ,,,,,
2007-06-01,18.0,23.0,11.0,19.0,36.0,22 ,,,,,
2007-05-31,7.0,32.0,34.0,15.0,19.0,27 ,,,,,
2007-05-30,1.0,31.0,35.0,15.0,7.0,10 ,,,,,
2007-05-29,22.0,34.0,32.0,37.0,23.0,33 ,,,,,
2007-05-28,31.0,33.0,12.0,21.0,10.0,23 ,,,,,
2007-05-25,11.0,39.0,17.0,2.0,19.0,23 ,,,,,
2007-05-24,19.0,12.0,30.0,34.0,22.0,24 ,,,,,
2007-05-23,8.0,10.0,33.0,36.0,34.0,25 ,,,,,
2007-05-22,1.0,39.0,37.0,30.0,4.0,13 ,,,,,
2007-05-21,24.0,8.0,23.0,13.0,3.0,25 ,,,,,
2007-05-18,4.0,30.0,2.0,32.0,37.0,31 ,,,,,
2007-05-17,9.0,24.0,34.0,10.0,3.0,16 ,,,,,
2007-05-16,8.0,17.0,9.0,28.0,22.0,06 ,,,,,
2007-05-15,36.0,1.0,9.0,11.0,4.0,06 ,,,,,
2007-05-14,38.0,7.0,12.0,1.0,14.0,03 ,,,,,
2007-05-11,24.0,26.0,21.0,31.0,27.0,15 ,,,,,
2007-05-10,24.0,19.0,26.0,40.0,38.0,20 ,,,,,
2007-05-09,3.0,10.0,17.0,16.0,4.0,20 ,,,,,
2007-05-08,28.0,26.0,37.0,13.0,22.0,33 ,,,,,
2007-05-07,35.0,15.0,13.0,34.0,5.0,36 ,,,,,
2007-05-04,19.0,10.0,22.0,35.0,34.0,28 ,,,,,
2007-05-03,25.0,26.0,15.0,34.0,9.0,21 ,,,,,
2007-05-02,32.0,9.0,28.0,7.0,12.0,19 ,,,,,
2007-05-01,20.0,39.0,2.0,14.0,13.0,35 ,,,,,
2007-04-30,7.0,37.0,36.0,8.0,4.0,18 ,,,,,
2007-04-27,9.0,7.0,31.0,21.0,40.0,16 ,,,,,
2007-04-26,7.0,38.0,28.0,20.0,21.0,10 ,,,,,
2007-04-25,2.0,37.0,8.0,12.0,19.0,04 ,,,,,
2007-04-24,3.0,6.0,23.0,30.0,38.0,22 ,,,,,
2007-04-23,4.0,18.0,11.0,21.0,17.0,05 ,,,,,
2007-04-20,5.0,19.0,34.0,26.0,37.0,21 ,,,,,
2007-04-19,32.0,14.0,9.0,5.0,12.0,07 ,,,,,
2007-04-18,29.0,30.0,5.0,35.0,40.0,37 ,,,,,
2007-04-17,17.0,18.0,3.0,36.0,20.0,29 ,,,,,
2007-04-16,39.0,40.0,13.0,5.0,22.0,38 ,,,,,
2007-04-13,3.0,26.0,21.0,29.0,38.0,28 ,,,,,
2007-04-12,28.0,7.0,5.0,17.0,34.0,14 ,,,,,
2007-04-11,11.0,4.0,33.0,15.0,21.0,02 ,,,,,
2007-04-10,26.0,24.0,9.0,23.0,21.0,07 ,,,,,
2007-04-09,11.0,5.0,17.0,27.0,14.0,21 ,,,,,
2007-04-06,4.0,28.0,6.0,31.0,13.0,17 ,,,,,
2007-04-05,10.0,9.0,17.0,34.0,19.0,14 ,,,,,
2007-04-04,40.0,34.0,18.0,9.0,36.0,30 ,,,,,
2007-04-03,15.0,39.0,31.0,35.0,3.0,30 ,,,,,
2007-04-02,33.0,10.0,19.0,18.0,6.0,27 ,,,,,
2007-03-30,34.0,1.0,30.0,38.0,31.0,23 ,,,,,
2007-03-29,23.0,21.0,10.0,13.0,16.0,18 ,,,,,
2007-03-28,14.0,26.0,18.0,33.0,32.0,10 ,,,,,
2007-03-27,37.0,35.0,16.0,6.0,17.0,22 ,,,,,
2007-03-26,40.0,1.0,20.0,6.0,37.0,03 ,,,,,
2007-03-23,9.0,33.0,35.0,3.0,21.0,10 ,,,,,
2007-03-22,18.0,34.0,20.0,8.0,3.0,07 ,,,,,
2007-03-21,6.0,21.0,14.0,9.0,22.0,32 ,,,,,
2007-03-20,6.0,33.0,29.0,7.0,19.0,25 ,,,,,
2007-03-19,8.0,19.0,35.0,28.0,1.0,13 ,,,,,
2007-03-16,10.0,8.0,9.0,28.0,26.0,20 ,,,,,
2007-03-15,12.0,35.0,30.0,10.0,40.0,28 ,,,,,
2007-03-14,22.0,29.0,34.0,31.0,7.0,32 ,,,,,
2007-03-13,2.0,4.0,19.0,5.0,17.0,39 ,,,,,
2007-03-12,17.0,15.0,26.0,2.0,20.0,34 ,,,,,
2007-03-09,20.0,24.0,14.0,33.0,6.0,10 ,,,,,
2007-03-08,31.0,10.0,13.0,21.0,36.0,32 ,,,,,
2007-03-07,17.0,9.0,20.0,10.0,4.0,39 ,,,,,
2007-03-06,31.0,23.0,29.0,35.0,40.0,05 ,,,,,
2007-03-05,38.0,10.0,33.0,13.0,31.0,23 ,,,,,
2007-03-02,35.0,37.0,16.0,36.0,30.0,18 ,,,,,
2007-03-01,22.0,39.0,12.0,28.0,7.0,27 ,,,,,
2007-02-28,27.0,19.0,6.0,30.0,22.0,09 ,,,,,
2007-02-27,7.0,27.0,1.0,11.0,2.0,03 ,,,,,
2007-02-26,25.0,7.0,23.0,29.0,31.0,35 ,,,,,
2007-02-23,37.0,12.0,11.0,25.0,28.0,36 ,,,,,
2007-02-22,21.0,18.0,39.0,12.0,20.0,02 ,,,,,
2007-02-21,3.0,19.0,11.0,6.0,17.0,24 ,,,,,
2007-02-20,35.0,25.0,34.0,18.0,26.0,02 ,,,,,
2007-02-19,3.0,2.0,8.0,18.0,21.0,39 ,,,,,
2007-02-16,21.0,17.0,11.0,10.0,12.0,24 ,,,,,
2007-02-15,10.0,25.0,17.0,6.0,23.0,16 ,,,,,
2007-02-14,32.0,3.0,20.0,10.0,5.0,33 ,,,,,
2007-02-13,4.0,36.0,1.0,13.0,39.0,40 ,,,,,
2007-02-12,13.0,10.0,34.0,39.0,11.0,25 ,,,,,
2007-02-09,26.0,10.0,2.0,29.0,24.0,13 ,,,,,
2007-02-08,15.0,16.0,30.0,23.0,2.0,32 ,,,,,
2007-02-07,37.0,2.0,34.0,40.0,35.0,28 ,,,,,
2007-02-06,1.0,28.0,32.0,30.0,11.0,02 ,,,,,
2007-02-05,31.0,11.0,28.0,4.0,19.0,20 ,,,,,
2007-02-02,7.0,17.0,21.0,1.0,24.0,05 ,,,,,
2007-02-01,7.0,1.0,39.0,34.0,40.0,03 ,,,,,
2007-01-31,9.0,25.0,29.0,34.0,15.0,24 ,,,,,
2007-01-30,10.0,25.0,19.0,7.0,28.0,17 ,,,,,
2007-01-29,31.0,7.0,37.0,13.0,27.0,25 ,,,,,
2007-01-26,5.0,33.0,22.0,40.0,20.0,15 ,,,,,
2007-01-25,39.0,16.0,36.0,30.0,35.0,24 ,,,,,
2007-01-24,36.0,12.0,4.0,40.0,15.0,35 ,,,,,
2007-01-23,15.0,37.0,25.0,12.0,17.0,21 ,,,,,
2007-01-22,7.0,29.0,39.0,15.0,14.0,11 ,,,,,
2007-01-19,38.0,20.0,19.0,35.0,27.0,06 ,,,,,
2007-01-18,26.0,34.0,29.0,9.0,7.0,18 ,,,,,
2007-01-17,2.0,38.0,17.0,24.0,11.0,05 ,,,,,
2007-01-16,27.0,32.0,17.0,36.0,28.0,30 ,,,,,
2007-01-15,34.0,20.0,15.0,36.0,3.0,38 ,,,,,
2007-01-12,23.0,39.0,31.0,40.0,14.0,04 ,,,,,
2007-01-11,31.0,40.0,22.0,9.0,35.0,04 ,,,,,
2007-01-10,33.0,34.0,12.0,16.0,39.0,14 ,,,,,
2007-01-09,27.0,10.0,5.0,26.0,8.0,03 ,,,,,
2007-01-08,19.0,34.0,16.0,36.0,33.0,24 ,,,,,
2007-01-05,31.0,14.0,38.0,17.0,40.0,18 ,,,,,
2007-01-04,20.0,35.0,37.0,25.0,17.0,07 ,,,,,
2007-01-03,7.0,23.0,1.0,15.0,6.0,24 ,,,,,
2007-01-02,15.0,29.0,1.0,36.0,16.0,26 ,,,,,
2007-01-01,33.0,1.0,32.0,27.0,23.0,06 ,,,,,
2006-12-29,37.0,22.0,17.0,36.0,8.0,38 ,,,,,
2006-12-28,11.0,9.0,16.0,15.0,10.0,18 ,,,,,
2006-12-27,28.0,19.0,30.0,31.0,12.0,09 ,,,,,
2006-12-26,15.0,32.0,26.0,9.0,2.0,24 ,,,,,
2006-12-25,32.0,4.0,34.0,17.0,38.0,27 ,,,,,
2006-12-22,3.0,39.0,28.0,9.0,5.0,30 ,,,,,
2006-12-21,31.0,24.0,29.0,30.0,25.0,17 ,,,,,
2006-12-20,21.0,2.0,40.0,14.0,35.0,23 ,,,,,
2006-12-19,13.0,7.0,29.0,32.0,6.0,31 ,,,,,
2006-12-18,20.0,12.0,30.0,23.0,11.0,33 ,,,,,
2006-12-15,6.0,8.0,36.0,27.0,24.0,04 ,,,,,
2006-12-14,13.0,30.0,23.0,40.0,35.0,08 ,,,,,
2006-12-13,20.0,14.0,30.0,29.0,2.0,10 ,,,,,
2006-12-12,30.0,18.0,24.0,34.0,1.0,17 ,,,,,
2006-12-11,25.0,31.0,6.0,1.0,7.0,04 ,,,,,
2006-12-08,15.0,11.0,6.0,24.0,20.0,07 ,,,,,
2006-12-07,40.0,36.0,4.0,15.0,20.0,29 ,,,,,
2006-12-06,40.0,15.0,30.0,20.0,5.0,06 ,,,,,
2006-12-05,19.0,18.0,33.0,31.0,23.0,11 ,,,,,
2006-12-04,5.0,23.0,19.0,29.0,18.0,25 ,,,,,
2006-12-01,35.0,2.0,17.0,1.0,20.0,23 ,,,,,
2006-11-30,30.0,17.0,19.0,38.0,23.0,08 ,,,,,
2006-11-29,33.0,7.0,30.0,37.0,3.0,27 ,,,,,
2006-11-28,14.0,30.0,27.0,13.0,9.0,19 ,,,,,
2006-11-27,8.0,24.0,12.0,26.0,36.0,39 ,,,,,
2006-11-24,16.0,26.0,33.0,25.0,22.0,21 ,,,,,
2006-11-23,36.0,23.0,20.0,11.0,31.0,10 ,,,,,
2006-11-22,36.0,29.0,21.0,16.0,28.0,20 ,,,,,
2006-11-21,24.0,4.0,1.0,22.0,39.0,18 ,,,,,
2006-11-20,25.0,19.0,24.0,34.0,31.0,26 ,,,,,
2006-11-17,17.0,23.0,31.0,2.0,37.0,34 ,,,,,
2006-11-16,5.0,20.0,13.0,33.0,23.0,38 ,,,,,
2006-11-15,20.0,33.0,19.0,26.0,14.0,22 ,,,,,
2006-11-14,26.0,24.0,11.0,25.0,39.0,14 ,,,,,
2006-11-13,1.0,10.0,40.0,35.0,11.0,16 ,,,,,
2006-11-10,30.0,2.0,4.0,5.0,23.0,33 ,,,,,
2006-11-09,5.0,19.0,14.0,18.0,33.0,09 ,,,,,
2006-11-08,21.0,16.0,37.0,28.0,10.0,05 ,,,,,
2006-11-07,20.0,10.0,38.0,34.0,2.0,12 ,,,,,
2006-11-06,13.0,20.0,21.0,29.0,2.0,27 ,,,,,
2006-11-03,16.0,20.0,27.0,39.0,17.0,23 ,,,,,
2006-11-02,18.0,6.0,16.0,23.0,21.0,24 ,,,,,
2006-11-01,11.0,39.0,12.0,24.0,18.0,14 ,,,,,
2006-10-31,19.0,24.0,36.0,21.0,38.0,13 ,,,,,
2006-10-30,5.0,36.0,32.0,10.0,6.0,24 ,,,,,
2006-10-27,3.0,1.0,18.0,8.0,19.0,35 ,,,,,
2006-10-26,29.0,5.0,6.0,11.0,38.0,23 ,,,,,
2006-10-25,4.0,26.0,15.0,2.0,34.0,23 ,,,,,
2006-10-24,32.0,20.0,1.0,15.0,10.0,03 ,,,,,
2006-10-23,34.0,18.0,27.0,33.0,1.0,25 ,,,,,
2006-10-20,24.0,39.0,4.0,34.0,5.0,38 ,,,,,
2006-10-19,7.0,38.0,18.0,3.0,32.0,15 ,,,,,
2006-10-18,31.0,7.0,4.0,11.0,15.0,29 ,,,,,
2006-10-17,36.0,38.0,30.0,4.0,18.0,14 ,,,,,
2006-10-16,10.0,20.0,1.0,31.0,15.0,18 ,,,,,
2006-10-14,10.0,20.0,1.0,31.0,15.0,18 ,,,,,
2006-10-13,17.0,32.0,26.0,21.0,6.0,31 ,,,,,
2006-10-12,1.0,16.0,7.0,3.0,38.0,28 ,,,,,
2006-10-11,24.0,39.0,26.0,14.0,32.0,34 ,,,,,
2006-10-10,40.0,7.0,14.0,30.0,9.0,35 ,,,,,
2006-10-09,14.0,7.0,39.0,3.0,9.0,06 ,,,,,
2006-10-06,22.0,39.0,20.0,23.0,4.0,26 ,,,,,
2006-10-05,11.0,31.0,40.0,25.0,15.0,04 ,,,,,
2006-10-04,35.0,12.0,16.0,7.0,8.0,05 ,,,,,
2006-10-03,39.0,37.0,5.0,11.0,29.0,08 ,,,,,
2006-10-02,4.0,33.0,1.0,37.0,30.0,40 ,,,,,
2006-09-29,15.0,3.0,27.0,25.0,1.0,26 ,,,,,
2006-09-28,11.0,19.0,3.0,12.0,40.0,31 ,,,,,
2006-09-27,16.0,27.0,34.0,33.0,28.0,10 ,,,,,
2006-09-26,36.0,23.0,39.0,37.0,21.0,10 ,,,,,
2006-09-25,30.0,20.0,7.0,27.0,35.0,26 ,,,,,
2006-09-22,1.0,27.0,25.0,7.0,14.0,06 ,,,,,
2006-09-21,1.0,3.0,17.0,2.0,32.0,16 ,,,,,
2006-09-20,38.0,31.0,5.0,12.0,35.0,18 ,,,,,
2006-09-19,11.0,33.0,17.0,28.0,19.0,32 ,,,,,
2006-09-18,14.0,29.0,16.0,11.0,39.0,02 ,,,,,
2006-09-15,24.0,2.0,28.0,37.0,17.0,20 ,,,,,
2006-09-14,37.0,36.0,18.0,38.0,11.0,06 ,,,,,
2006-09-13,1.0,37.0,25.0,27.0,16.0,05 ,,,,,
2006-09-12,33.0,10.0,28.0,31.0,7.0,29 ,,,,,
2006-09-11,2.0,28.0,24.0,15.0,38.0,40 ,,,,,
2006-09-08,13.0,26.0,4.0,11.0,8.0,02 ,,,,,
2006-09-07,10.0,29.0,24.0,37.0,6.0,15 ,,,,,
2006-09-06,19.0,10.0,13.0,33.0,34.0,01 ,,,,,
2006-09-05,24.0,8.0,39.0,38.0,40.0,18 ,,,,,
2006-09-04,31.0,14.0,40.0,36.0,28.0,11 ,,,,,
2006-09-01,40.0,15.0,27.0,1.0,7.0,12 ,,,,,
2006-08-31,26.0,40.0,20.0,29.0,23.0,30 ,,,,,
2006-08-30,24.0,7.0,20.0,23.0,40.0,39 ,,,,,
2006-08-29,37.0,25.0,13.0,26.0,19.0,01 ,,,,,
2006-08-28,12.0,18.0,11.0,37.0,34.0,01 ,,,,,
2006-08-25,11.0,40.0,6.0,7.0,27.0,12 ,,,,,
2006-08-24,30.0,32.0,4.0,7.0,29.0,17 ,,,,,
2006-08-23,30.0,26.0,20.0,10.0,11.0,37 ,,,,,
2006-08-22,31.0,20.0,39.0,8.0,4.0,23 ,,,,,
2006-08-21,26.0,17.0,8.0,34.0,7.0,37 ,,,,,
2006-08-18,38.0,5.0,34.0,20.0,22.0,15 ,,,,,
2006-08-17,8.0,7.0,11.0,27.0,1.0,06 ,,,,,
2006-08-16,29.0,15.0,13.0,34.0,38.0,06 ,,,,,
2006-08-15,13.0,30.0,33.0,17.0,4.0,05 ,,,,,
2006-08-14,36.0,26.0,40.0,24.0,37.0,27 ,,,,,
2006-08-11,13.0,11.0,14.0,12.0,26.0,16 ,,,,,
2006-08-10,40.0,2.0,33.0,16.0,22.0,08 ,,,,,
2006-08-09,15.0,16.0,20.0,11.0,2.0,28 ,,,,,
2006-08-08,2.0,1.0,20.0,5.0,4.0,34 ,,,,,
2006-08-07,3.0,33.0,15.0,37.0,11.0,12 ,,,,,
2006-08-05,3.0,33.0,15.0,37.0,11.0,12 ,,,,,
2006-08-04,39.0,27.0,21.0,33.0,32.0,01 ,,,,,
2006-08-03,13.0,20.0,1.0,10.0,30.0,15 ,,,,,
2006-08-02,34.0,35.0,4.0,5.0,20.0,33 ,,,,,
2006-08-01,23.0,26.0,39.0,2.0,21.0,40 ,,,,,
2006-07-31,1.0,39.0,29.0,7.0,40.0,25 ,,,,,
2006-07-28,36.0,11.0,34.0,29.0,33.0,17 ,,,,,
2006-07-27,19.0,21.0,22.0,20.0,24.0,18 ,,,,,
2006-07-26,6.0,39.0,36.0,14.0,12.0,32 ,,,,,
2006-07-25,27.0,21.0,9.0,39.0,7.0,35 ,,,,,
2006-07-24,21.0,19.0,25.0,1.0,11.0,24 ,,,,,
2006-07-21,27.0,11.0,37.0,2.0,26.0,24 ,,,,,
2006-07-20,19.0,39.0,18.0,13.0,4.0,37 ,,,,,
2006-07-19,8.0,33.0,18.0,35.0,24.0,30 ,,,,,
2006-07-18,33.0,36.0,1.0,9.0,40.0,39 ,,,,,
2006-07-17,13.0,34.0,12.0,28.0,16.0,35 ,,,,,
2006-07-14,11.0,2.0,34.0,31.0,25.0,40 ,,,,,
2006-07-13,38.0,32.0,30.0,13.0,36.0,31 ,,,,,
2006-07-12,29.0,33.0,1.0,7.0,14.0,05 ,,,,,
2006-07-11,14.0,35.0,22.0,36.0,10.0,26 ,,,,,
2006-07-10,40.0,2.0,37.0,22.0,16.0,24 ,,,,,
2006-07-07,12.0,8.0,34.0,30.0,27.0,31 ,,,,,
2006-07-06,31.0,27.0,20.0,30.0,2.0,05 ,,,,,
2006-07-05,26.0,39.0,35.0,36.0,10.0,15 ,,,,,
2006-07-04,4.0,14.0,19.0,11.0,33.0,27 ,,,,,
2006-07-03,6.0,15.0,25.0,27.0,5.0,02 ,,,,,
2006-06-30,31.0,9.0,28.0,12.0,16.0,11 ,,,,,
2006-06-29,22.0,17.0,23.0,32.0,7.0,29 ,,,,,
2006-06-28,16.0,25.0,31.0,19.0,13.0,20 ,,,,,
2006-06-27,24.0,35.0,2.0,27.0,17.0,23 ,,,,,
2006-06-26,20.0,31.0,40.0,37.0,15.0,22 ,,,,,
2006-06-23,21.0,11.0,38.0,40.0,10.0,26 ,,,,,
2006-06-22,33.0,36.0,39.0,3.0,32.0,23 ,,,,,
2006-06-21,12.0,32.0,11.0,1.0,37.0,13 ,,,,,
2006-06-20,31.0,23.0,17.0,2.0,36.0,18 ,,,,,
2006-06-19,33.0,39.0,28.0,18.0,34.0,07 ,,,,,
2006-06-16,36.0,28.0,38.0,11.0,22.0,20 ,,,,,
2006-06-15,25.0,30.0,17.0,14.0,18.0,11 ,,,,,
2006-06-14,38.0,5.0,23.0,1.0,15.0,21 ,,,,,
2006-06-13,1.0,38.0,29.0,20.0,37.0,22 ,,,,,
2006-06-12,35.0,34.0,38.0,8.0,28.0,03 ,,,,,
2006-06-09,36.0,23.0,35.0,4.0,5.0,31 ,,,,,
2006-06-08,38.0,32.0,9.0,33.0,15.0,36 ,,,,,
2006-06-07,19.0,39.0,22.0,31.0,26.0,05 ,,,,,
2006-06-06,17.0,23.0,8.0,31.0,18.0,24 ,,,,,
2006-06-05,34.0,8.0,20.0,30.0,36.0,05 ,,,,,
2006-06-02,7.0,14.0,15.0,36.0,28.0,09 ,,,,,
2006-06-01,2.0,27.0,35.0,9.0,28.0,36 ,,,,,
2006-05-31,29.0,2.0,33.0,7.0,31.0,05 ,,,,,
2006-05-30,26.0,34.0,16.0,35.0,19.0,29 ,,,,,
2006-05-29,17.0,13.0,34.0,18.0,4.0,28 ,,,,,
2006-05-26,7.0,24.0,26.0,1.0,23.0,03 ,,,,,
2006-05-25,18.0,29.0,20.0,34.0,2.0,38 ,,,,,
2006-05-24,19.0,30.0,15.0,24.0,20.0,25 ,,,,,
2006-05-23,14.0,19.0,12.0,11.0,16.0,20 ,,,,,
2006-05-22,20.0,36.0,27.0,40.0,21.0,13 ,,,,,
2006-05-19,11.0,29.0,24.0,12.0,5.0,40 ,,,,,
2006-05-18,21.0,5.0,9.0,25.0,7.0,40 ,,,,,
2006-05-17,27.0,31.0,28.0,15.0,13.0,03 ,,,,,
2006-05-16,31.0,7.0,34.0,32.0,24.0,20 ,,,,,
2006-05-15,21.0,38.0,12.0,1.0,24.0,22 ,,,,,
2006-05-12,15.0,12.0,9.0,3.0,24.0,37 ,,,,,
2006-05-11,24.0,33.0,10.0,19.0,1.0,03 ,,,,,
2006-05-10,15.0,37.0,2.0,38.0,32.0,10 ,,,,,
2006-05-09,25.0,30.0,7.0,32.0,17.0,28 ,,,,,
2006-05-08,33.0,29.0,9.0,8.0,18.0,32 ,,,,,
2006-05-05,12.0,18.0,2.0,19.0,39.0,27 ,,,,,
2006-05-04,17.0,14.0,18.0,35.0,36.0,21 ,,,,,
2006-05-03,3.0,37.0,33.0,21.0,39.0,40 ,,,,,
2006-05-02,5.0,2.0,30.0,31.0,20.0,27 ,,,,,
2006-05-01,39.0,23.0,18.0,10.0,22.0,24 ,,,,,
2006-04-28,38.0,24.0,1.0,21.0,18.0,26 ,,,,,
2006-04-27,12.0,15.0,21.0,38.0,10.0,17 ,,,,,
2006-04-26,3.0,8.0,39.0,35.0,33.0,21 ,,,,,
2006-04-25,18.0,1.0,24.0,8.0,31.0,37 ,,,,,
2006-04-24,23.0,15.0,7.0,12.0,3.0,28 ,,,,,
2006-04-21,39.0,15.0,11.0,2.0,20.0,13 ,,,,,
2006-04-20,19.0,37.0,10.0,13.0,40.0,01 ,,,,,
2006-04-19,12.0,6.0,8.0,17.0,1.0,19 ,,,,,
2006-04-18,3.0,38.0,25.0,32.0,36.0,31 ,,,,,
2006-04-17,36.0,22.0,4.0,29.0,10.0,11 ,,,,,
2006-04-14,38.0,16.0,33.0,29.0,37.0,35 ,,,,,
2006-04-13,30.0,23.0,20.0,13.0,6.0,04 ,,,,,
2006-04-12,11.0,22.0,1.0,12.0,31.0,21 ,,,,,
2006-04-11,13.0,3.0,4.0,23.0,27.0,19 ,,,,,
2006-04-10,38.0,4.0,3.0,5.0,35.0,16 ,,,,,
2006-04-07,37.0,29.0,13.0,12.0,2.0,38 ,,,,,
2006-04-06,4.0,12.0,15.0,5.0,26.0,01 ,,,,,
2006-04-05,10.0,36.0,26.0,28.0,8.0,32 ,,,,,
2006-04-04,12.0,10.0,19.0,24.0,17.0,38 ,,,,,
2006-04-03,9.0,8.0,15.0,38.0,13.0,36 ,,,,,
2006-03-31,36.0,3.0,20.0,8.0,22.0,05 ,,,,,
2006-03-24,40.0,38.0,8.0,29.0,37.0,03 ,,,,,
2006-03-17,32.0,14.0,7.0,29.0,17.0,03 ,,,,,
2006-03-10,34.0,33.0,39.0,7.0,29.0,25 ,,,,,
